Reach_ID,Upstream_End_Row,Upstream_End_Column,Downstream_End_Row,Downstream_End_Column,Receiving_Reach,Drainage_Area_[ha],Average_Elevation_[m],Reach_Length_[m],Distance_Upstream_End_to_Outlet_[m],Distance_Downstream_End_to_Outlet_[m],Reach_Slope_[m/m],Contributing_Cell_ID_Source,Contributing_Cell_ID_Right,Contributing_Cell_ID_Left
250,1544,6823,1608,6581,248,5.60,107.48,301.68,9996.49,9694.81,0.01392,2501,2502,2503,
251,1729,6701,1684,6538,245,4.58,106.01,199.17,9788.53,9589.36,0.02410,2511,2512,2513,
252,1802,6450,1702,6393,244,2.53,102.97,137.61,9545.69,9408.08,0.02325,2521,2522,2523,
253,1905,6069,1877,6015,239,11.90,95.65,93.84,9001.90,8908.06,0.04795,0,2532,2533,
254,1930,6160,1904,6069,253,1.78,98.65,122.57,9124.47,9001.90,0.01550,2541,2542,2543,
255,1998,6223,1904,6070,253,9.76,99.33,203.55,9205.45,9001.90,0.01572,0,2552,2553,
256,1981,6448,1998,6224,255,6.56,102.12,247.78,9453.21,9205.43,0.01211,2561,2562,2563,
257,2037,6213,1999,6224,255,1.45,101.49,47.87,9253.32,9205.45,0.01880,2571,2572,2573,
258,1921,5920,1867,5918,238,11.26,93.62,61.80,8864.58,8802.78,0.03559,0,2582,2583,
259,2141,6097,1922,5920,258,7.83,99.59,339.09,9203.66,8864.57,0.02124,0,2592,2593,
260,2178,6122,2142,6098,259,1.77,102.73,49.11,9252.78,9203.66,0.03665,2601,2602,2603,
261,2208,6035,2142,6097,259,2.42,103.08,108.64,9312.30,9203.66,0.01657,2611,2612,2613,
262,2082,5850,1922,5919,258,3.32,99.40,203.45,9068.03,8864.57,0.03392,2621,2622,2623,
263,1916,5420,1942,5354,203,1.54,91.92,85.40,8196.70,8111.30,0.05035,2631,2632,2633,
264,2192,5742,2020,5267,202,8.18,95.56,741.98,8711.97,7969.99,0.01954,2641,2642,2643,
265,2097,5315,2082,5250,201,5.69,88.96,76.77,7976.74,7899.97,0.02081,0,2652,2653,
266,1992,5424,2096,5316,265,3.00,91.13,163.62,8140.36,7976.74,0.01651,2661,2662,2663,
267,2174,5421,2098,5316,265,2.46,96.18,148.72,8125.46,7976.74,0.05649,2671,2672,2673,
268,2382,5150,2374,5043,190,3.28,89.06,140.71,7595.17,7454.46,0.02985,2681,2682,2683,
269,2446,5086,2423,5000,189,511.86,85.59,97.36,7481.49,7384.14,0.00104,0,2692,2693,
270,2415,5187,2446,5087,269,8.47,89.38,127.25,7608.74,7481.48,0.03457,0,2702,2703,
271,2406,5253,2414,5188,270,2.14,90.26,76.94,7685.68,7608.74,0.00520,2711,2712,2713,
272,2397,5426,2415,5188,270,6.12,90.54,288.40,7897.12,7608.73,0.00416,0,2722,2723,
273,2336,5400,2396,5427,272,1.95,91.62,82.98,7980.11,7897.12,0.01084,2731,2732,2733,
274,2301,5601,2397,5427,272,2.87,92.87,256.28,8153.40,7897.12,0.02146,2741,2742,2743,
275,2459,5119,2447,5087,269,503.07,85.67,38.97,7520.46,7481.49,0.00510,0,2752,2753,
276,2505,5293,2460,5120,275,501.38,86.14,213.20,7733.65,7520.45,0.00282,0,2762,2763,
277,2514,5458,2504,5294,276,496.59,86.72,231.28,7964.92,7733.64,0.00260,0,2772,2773,
278,2504,5496,2515,5459,277,1.79,90.55,50.87,8015.79,7964.92,0.08453,2781,2782,2783,
279,2555,5487,2515,5458,277,491.61,87.00,55.36,8020.27,7964.92,0.00002,0,2792,2793,
280,2588,5588,2555,5488,279,483.55,87.23,133.44,8153.71,8020.27,0.00299,0,2802,2803,
281,2603,5653,2588,5589,280,476.97,88.43,74.53,8228.23,8153.70,0.02684,0,2812,2813,
282,2574,5661,2603,5654,281,8.75,91.05,38.21,8266.44,8228.23,0.06542,0,2822,2823,
283,2493,5705,2573,5660,282,7.19,92.67,148.01,8414.45,8266.44,0.01486,0,2832,2833,
284,2384,5737,2492,5706,283,1.87,96.59,134.98,8549.43,8414.45,0.03852,2841,2842,2843,
285,2482,5761,2494,5706,283,2.73,95.12,67.87,8482.32,8414.45,0.03094,2851,2852,2853,
286,2559,5724,2573,5662,282,1.40,92.79,88.33,8354.77,8266.44,0.01585,2861,2862,2863,
287,2690,5722,2604,5654,281,467.55,89.40,120.85,8349.08,8228.23,0.00002,0,2872,2873,
288,2767,5791,2691,5723,287,463.56,89.40,116.37,8465.45,8349.08,0.00002,0,2882,2883,
289,2758,5894,2767,5792,288,427.64,89.60,113.94,8579.39,8465.45,0.00699,0,2892,2893,
290,2734,5944,2757,5894,289,425.55,90.56,61.11,8640.50,8579.38,0.00819,0,2902,2903,
291,2698,5958,2734,5945,290,8.00,91.89,45.31,8685.81,8640.49,0.05296,0,2912,2913,
292,2408,5976,2697,5957,291,5.50,98.19,330.94,9016.73,8685.79,0.03052,2921,2922,2923,
293,2678,6044,2697,5959,291,1.94,93.58,99.36,8785.16,8685.80,0.00705,2931,2932,2933,
294,2771,6059,2735,5945,290,417.23,90.99,136.23,8776.72,8640.49,0.00294,0,2942,2943,
295,2702,6193,2771,6060,294,11.19,93.76,168.10,8944.81,8776.71,0.02320,0,2952,2953,
296,2335,6194,2701,6192,295,7.39,99.17,471.39,9416.17,8944.78,0.01655,2961,2962,2963,
297,2652,6270,2701,6194,295,2.32,95.57,113.23,9058.02,8944.80,0.00972,2971,2972,2973,
298,2782,6149,2772,6060,294,405.31,91.18,115.71,8892.42,8776.71,0.00173,0,2982,2983,
299,2820,6186,2782,6150,298,403.28,91.58,55.67,8948.09,8892.42,0.00540,0,2992,2993,
300,2799,6261,2820,6187,299,298.99,91.74,94.57,9042.65,8948.08,0.00423,0,3002,3003,
301,2685,6426,2798,6262,300,296.12,92.66,260.04,9302.68,9042.64,0.00347,0,3012,3013,
302,2618,6446,2684,6426,301,292.52,93.06,79.18,9381.86,9302.67,0.00378,0,3022,3023,
303,2444,6457,2617,6446,302,10.66,96.37,219.27,9601.10,9381.84,0.02189,0,3032,3033,
304,2233,6384,2443,6456,303,2.99,99.94,268.59,9869.68,9601.08,0.01787,3041,3042,3043,
305,2204,6482,2443,6457,303,2.71,99.15,311.82,9912.90,9601.08,0.01155,3051,3052,3053,
306,2605,6460,2617,6447,302,281.37,93.20,19.97,9401.83,9381.86,0.00002,0,3062,3063,
307,2579,6486,2604,6460,306,278.92,93.43,40.28,9442.11,9401.82,0.00745,0,3072,3073,
308,2270,6584,2578,6487,307,5.76,97.12,422.00,9864.08,9442.07,0.01280,3081,3082,3083,
309,2415,6662,2579,6487,307,272.24,93.98,336.82,9778.90,9442.08,0.00297,0,3092,3093,
310,2242,6766,2414,6662,309,264.11,94.55,220.18,9999.06,9778.88,0.00136,0,3102,3103,
311,1930,6729,2241,6767,310,7.21,100.35,394.55,10393.58,9999.03,0.02332,3111,3112,3113,
312,2259,6798,2242,6767,310,254.74,94.80,39.04,10038.10,9999.06,0.00256,0,3122,3123,
313,2240,6819,2260,6799,312,251.66,94.90,34.38,10072.48,10038.10,0.00002,0,3132,3133,
314,2224,6839,2239,6819,313,249.45,94.90,27.80,10100.28,10072.48,0.00002,0,3142,3143,
315,2075,6848,2223,6839,314,1.99,100.47,192.07,10292.33,10100.26,0.04217,3151,3152,3153,
316,2187,6933,2223,6840,314,246.78,95.13,114.98,10215.25,10100.27,0.00434,0,3162,3163,
317,1799,6940,2186,6933,316,14.80,100.90,444.22,10659.44,10215.22,0.02409,0,3172,3173,
318,1729,6897,1798,6940,317,2.69,107.04,90.15,10749.59,10659.44,0.02108,3181,3182,3183,
319,1754,7011,1798,6941,317,6.30,106.86,94.57,10754.00,10659.44,0.01269,0,3192,3193,
320,1665,7014,1754,7012,319,1.74,108.97,104.43,10858.42,10754.00,0.02969,3201,3202,3203,
321,1622,7128,1755,7012,319,4.21,109.67,224.14,10978.13,10753.99,0.02231,3211,3212,3213,
323,2182,6983,2186,6934,316,222.76,95.49,57.87,10273.12,10215.25,0.00174,0,3232,3233,
324,2084,7061,2182,6984,323,2.51,100.22,149.34,10422.44,10273.11,0.04821,3241,3242,3243,
325,2190,7016,2183,6984,323,220.10,95.66,43.38,10316.50,10273.12,0.00921,0,3252,3253,
326,2181,7152,2189,7017,325,218.48,96.27,167.85,10484.34,10316.49,0.00418,0,3262,3263,
327,1573,7427,2180,7153,326,13.52,105.89,786.01,11270.30,10484.29,0.02532,3271,3272,3273,
328,2186,7158,2181,7153,326,203.63,96.60,8.66,10493.00,10484.34,0.00002,0,3282,3283,
329,2148,7255,2187,7159,328,201.48,96.79,144.58,10637.56,10492.98,0.00277,0,3292,3293,
330,1877,7417,2147,7256,329,4.69,104.36,369.37,11006.92,10637.55,0.03303,3301,3302,3303,
331,2150,7261,2148,7256,329,195.75,97.00,6.83,10644.39,10637.56,0.00002,0,3312,3313,
332,2135,7372,2150,7262,331,190.11,97.67,149.44,10793.82,10644.39,0.01070,0,3322,3323,
333,2103,7383,2135,7373,332,1.47,100.16,42.56,10836.38,10793.82,0.07754,3331,3332,3333,
334,2148,7417,2136,7373,332,186.76,98.60,52.04,10845.86,10793.82,0.00002,0,3342,3343,
335,2024,7509,2148,7418,334,2.87,103.02,199.24,11045.09,10845.86,0.03513,3351,3352,3353,
336,2147,7536,2149,7417,334,183.49,98.68,171.34,11017.19,10845.86,0.00292,0,3362,3363,
337,2124,7558,2146,7536,336,170.69,99.35,36.21,11053.41,11017.19,0.01105,0,3372,3373,
338,2031,7613,2123,7559,337,18.33,100.76,132.85,11186.25,11053.40,0.01506,0,3382,3383,
339,1772,7600,2030,7613,338,5.07,106.05,328.63,11514.86,11186.23,0.03104,3391,3392,3393,
340,1821,7775,2030,7614,338,12.53,102.77,344.58,11530.80,11186.23,0.00784,0,3402,3403,
341,1744,7762,1820,7775,340,6.88,105.20,96.77,11627.57,11530.80,0.02067,0,3412,3413,
342,1606,7643,1744,7761,341,4.33,110.24,225.59,11853.16,11627.56,0.04300,3421,3422,3423,
343,1655,7782,1743,7761,341,2.04,109.56,109.67,11737.23,11627.57,0.07386,3431,3432,3433,
344,1755,7826,1820,7776,340,1.99,108.92,94.74,11625.54,11530.80,0.07811,3441,3442,3443,
345,2137,7717,2124,7559,337,152.27,99.98,172.67,11226.06,11053.39,0.00463,0,3452,3453,
346,2020,7774,2137,7718,345,3.16,104.57,159.78,11385.83,11226.05,0.03943,3461,3462,3463,
347,2148,7780,2138,7718,345,146.69,100.45,67.56,11293.61,11226.05,0.00297,0,3472,3473,
348,2153,7825,2148,7781,347,140.75,100.86,47.90,11341.51,11293.61,0.00835,0,3482,3483,
349,2015,7921,2152,7826,348,5.86,104.85,192.55,11534.05,11341.50,0.03479,0,3492,3493,
350,1939,7935,2014,7921,349,1.64,109.14,83.46,11617.50,11534.05,0.03355,3501,3502,3503,
351,1883,8067,2014,7922,349,3.60,111.58,240.49,11774.54,11534.04,0.03119,3511,3512,3513,
352,2277,8047,2153,7826,348,134.58,101.28,285.56,11627.06,11341.50,0.00280,0,3522,3523,
353,2299,8114,2278,8048,352,88.45,101.92,77.77,11704.83,11627.06,0.00514,0,3532,3533,
354,2232,8161,2298,8115,353,11.77,105.60,91.74,11796.56,11704.82,0.05233,0,3542,3543,
355,2040,8152,2231,8161,354,2.28,107.87,245.79,12042.35,11796.56,0.02482,3551,3552,3553,
356,2225,8162,2231,8162,354,8.49,106.90,7.41,11803.98,11796.57,0.00002,0,0,3563,
357,1910,8283,2224,8162,356,4.32,111.67,382.96,12186.92,11803.96,0.02350,3571,3572,3573,
358,2120,8305,2224,8163,356,4.14,108.46,203.97,12007.94,11803.97,0.03187,0,3582,3583,
359,2088,8328,2119,8306,358,1.38,113.87,42.94,12050.88,12007.93,0.01398,3591,3592,3593,
360,2095,8357,2120,8306,358,1.49,114.25,67.77,12075.70,12007.93,0.02361,3601,3602,3603,
361,2364,8318,2299,8115,353,76.33,102.61,286.14,11990.96,11704.82,0.00455,0,3612,3613,
362,2384,8368,2365,8319,361,65.23,103.40,69.46,12060.41,11990.95,0.00002,0,3622,3623,
363,2222,8467,2384,8369,362,3.24,110.26,211.11,12271.50,12060.39,0.05020,3631,3632,3633,
364,2388,8375,2385,8369,362,61.38,103.40,9.24,12069.65,12060.41,0.00002,0,3642,3643,
365,2440,8520,2388,8376,364,59.84,103.92,173.37,12243.00,12069.64,0.00576,0,3652,3653,
366,2460,8675,2441,8521,365,47.60,104.83,185.51,12428.50,12242.99,0.00486,0,3662,3663,
367,2454,8741,2459,8676,366,38.43,106.81,73.46,12501.95,12428.50,0.05853,0,3672,3673,
368,2146,8879,2453,8741,367,7.19,116.27,415.26,12917.20,12501.93,0.02553,3681,3682,3683,
369,2447,8785,2454,8742,367,30.95,110.74,46.90,12548.85,12501.95,0.03625,0,3692,3693,
370,2352,8839,2446,8786,369,1.44,114.72,133.51,12682.36,12548.85,0.04644,3701,3702,3703,
371,2448,8915,2447,8786,369,28.80,112.04,141.18,12690.03,12548.85,0.00779,0,3712,3713,
372,2447,8929,2448,8916,371,23.30,112.40,15.24,12705.27,12690.03,0.00002,0,3722,3723,
373,2343,9026,2446,8930,372,4.85,114.51,157.89,12863.16,12705.26,0.03103,0,3732,3733,
374,2298,9031,2342,9027,373,1.44,118.00,54.87,12918.03,12863.16,0.02187,3741,3742,3743,
375,2292,9069,2343,9027,373,2.10,118.13,78.67,12941.82,12863.15,0.02161,3751,3752,3753,
376,2489,9024,2447,8930,372,18.27,112.66,113.57,12818.83,12705.27,0.00616,0,3762,3763,
377,2434,9158,2489,9025,376,2.52,116.54,190.72,13009.55,12818.82,0.02936,3771,3772,3773,
378,2524,9111,2490,9025,376,14.37,113.81,103.50,12922.33,12818.83,0.01546,0,3782,3783,
379,2528,9168,2524,9112,378,11.98,116.76,68.11,12990.43,12922.32,0.04111,0,3792,3793,
380,2385,9302,2527,9169,379,3.41,118.94,239.84,13230.25,12990.42,0.01459,3801,3802,3803,
381,2557,9310,2528,9169,379,8.46,118.27,157.53,13147.95,12990.42,0.00825,0,3812,3813,
382,2548,9389,2556,9310,381,1.90,119.04,85.90,13233.84,13147.94,0.00466,3821,3822,3823,
383,2621,9495,2557,9311,381,4.49,120.38,224.44,13372.37,13147.93,0.01649,3831,3832,3833,
384,2550,9130,2525,9112,378,1.85,115.77,39.73,12962.05,12922.32,0.07299,3841,3842,3843,
385,2649,8952,2449,8915,371,3.96,116.48,240.89,12930.91,12690.02,0.02533,3851,3852,3853,
386,2549,8718,2460,8676,366,6.72,110.40,123.50,12551.99,12428.49,0.06153,0,3862,3863,
387,2632,8819,2549,8719,386,2.37,115.14,145.58,12697.57,12551.99,0.02816,3871,3872,3873,
388,2668,8715,2550,8718,386,3.07,115.09,142.71,12694.70,12551.99,0.02593,3881,3882,3883,
389,2818,8541,2441,8520,365,9.08,112.97,444.36,12687.34,12242.98,0.02813,3891,3892,3893,
390,2418,8397,2389,8376,364,1.53,104.82,46.63,12116.27,12069.65,0.07288,3901,3902,3903,
391,2696,8333,2365,8318,361,7.19,111.75,503.99,12494.91,11990.92,0.02540,3911,3912,3913,
392,2510,8040,2278,8047,352,39.37,103.21,301.66,11928.72,11627.05,0.01624,0,3922,3923,
393,2561,8047,2511,8041,392,2.13,108.50,65.70,11994.41,11928.71,0.04566,3931,3932,3933,
394,2579,8022,2511,8040,392,32.06,106.60,78.11,12006.83,11928.71,0.00002,0,3942,3943,
395,2669,8033,2580,8022,394,26.56,106.89,98.70,12105.52,12006.82,0.00810,0,3952,3953,
396,2772,8180,2670,8034,395,6.51,110.67,215.28,12320.78,12105.50,0.03019,0,3962,3963,
397,2856,8306,2772,8181,396,2.16,116.13,168.31,12489.08,12320.77,0.02377,3971,3972,3973,
398,2799,8194,2773,8180,396,1.79,114.36,32.80,12353.58,12320.78,0.02743,3981,3982,3983,
399,2697,8031,2670,8033,395,19.08,107.55,29.66,12135.17,12105.51,0.02022,0,3992,3993,
400,2747,8038,2698,8030,399,16.65,108.05,57.04,12192.21,12135.17,0.00176,0,4002,4003,
401,2772,8042,2748,8038,400,9.91,108.23,28.31,12220.52,12192.21,0.01765,0,4012,4013,
402,3005,8122,2772,8043,401,5.70,113.78,294.91,12515.41,12220.50,0.02475,0,4022,4023,
403,3023,8157,3006,8123,402,1.40,116.49,42.46,12557.86,12515.40,0.02591,4031,4032,4033,
404,3029,8126,3006,8122,402,1.43,116.20,25.66,12541.06,12515.40,0.02339,4041,4042,4043,
405,3033,7990,2773,8041,401,4.17,113.02,313.84,12534.33,12220.50,0.02804,4051,4052,4053,
406,2838,7977,2748,8037,400,6.10,110.16,123.78,12315.98,12192.20,0.05332,0,4062,4063,
407,3057,7849,2839,7976,406,3.92,116.29,294.02,12609.98,12315.96,0.01633,4071,4072,4073,
408,2850,7914,2838,7976,406,1.48,114.71,77.67,12393.65,12315.98,0.00128,4081,4082,4083,
409,2777,7908,2697,8030,399,2.28,111.14,165.41,12300.57,12135.16,0.04172,4091,4092,4093,
410,2671,7762,2580,8021,394,5.13,109.95,332.53,12339.34,12006.80,0.02977,4101,4102,4103,
411,2198,7806,2149,7781,347,5.53,101.59,67.36,11360.96,11293.61,0.02968,0,4112,4113,
412,2499,7812,2198,7807,411,4.17,109.13,415.86,11776.81,11360.95,0.03246,4121,4122,4123,
413,2222,7804,2199,7806,411,1.24,105.23,28.14,11389.10,11360.96,0.15635,4131,4132,4133,
414,2303,7637,2147,7537,336,10.79,101.83,251.45,11268.62,11017.17,0.02227,0,4142,4143,
415,2321,7657,2304,7637,414,1.32,106.94,32.14,11300.76,11268.62,0.09023,4151,4152,4153,
416,2305,7633,2304,7636,414,7.04,105.06,5.41,11274.04,11268.62,0.09235,0,4162,4163,
417,2495,7646,2306,7633,416,2.73,110.08,226.10,11500.12,11274.03,0.04290,4171,4172,4173,
418,2495,7529,2305,7632,416,4.30,109.98,306.53,11580.56,11274.02,0.03001,4181,4182,4183,
419,2433,7393,2151,7262,331,5.61,105.08,398.89,11043.26,10644.38,0.03585,4191,4192,4193,
420,2297,7205,2187,7157,328,1.93,101.25,153.44,10646.42,10492.98,0.05474,4201,4202,4203,
421,2228,7045,2190,7017,325,1.47,98.07,73.53,10390.02,10316.49,0.06936,4211,4212,4213,
422,2364,7037,2187,6934,316,7.53,99.96,251.59,10466.83,10215.23,0.03101,0,4222,4223,
423,2504,7159,2365,7038,422,3.72,106.62,223.66,10690.47,10466.81,0.02638,4231,4232,4233,
424,2483,7023,2365,7037,422,2.67,105.84,163.85,10630.66,10466.81,0.02502,4241,4242,4243,
425,2266,6846,2240,6820,313,1.89,97.63,43.87,10116.35,10072.48,0.10941,4251,4252,4253,
426,2442,6833,2260,6798,312,2.28,102.39,221.72,10259.80,10038.08,0.05142,4261,4262,4263,
427,2488,6708,2414,6663,309,6.37,96.72,138.15,9917.04,9778.89,0.04343,0,4272,4273,
428,2587,6805,2489,6709,427,2.80,103.05,157.82,10074.86,9917.03,0.03358,4281,4282,4283,
429,2597,6715,2489,6708,427,2.25,102.20,133.88,10050.92,9917.03,0.02913,4291,4292,4293,
430,2696,6592,2605,6461,306,2.40,98.47,191.17,9592.97,9401.81,0.05702,4301,4302,4303,
431,2738,6428,2684,6427,301,1.88,93.56,76.11,9378.79,9302.68,0.01575,4311,4312,4313,
432,2835,6302,2799,6262,300,2.15,93.33,67.53,9110.18,9042.65,0.04295,4321,4322,4323,
433,2882,6250,2821,6187,299,103.13,91.74,96.12,9044.21,8948.08,0.00312,0,4332,4333,
434,3030,6400,2883,6251,433,100.96,92.65,235.95,9280.15,9044.21,0.00678,0,4342,4343,
435,3047,6429,3031,6401,434,95.56,93.50,36.04,9316.19,9280.15,0.00002,0,4352,4353,
436,2998,6541,3047,6430,435,70.23,93.95,160.74,9476.92,9316.18,0.00498,0,4362,4363,
437,2986,6623,2997,6542,436,66.16,94.57,90.28,9567.19,9476.91,0.00553,0,4372,4373,
438,2910,6615,2985,6624,437,1.85,98.25,90.18,9657.37,9567.18,0.06986,4381,4382,4383,
439,2964,6770,2987,6624,437,63.29,95.25,165.23,9732.40,9567.18,0.00484,0,4392,4393,
440,2843,6752,2963,6770,439,2.17,101.47,143.33,9875.72,9732.39,0.06140,4401,4402,4403,
441,2959,6807,2964,6771,439,59.50,95.73,39.90,9772.30,9732.40,0.00752,0,4412,4413,
442,2879,6875,2958,6808,441,39.15,96.86,142.12,9914.41,9772.29,0.01267,0,4422,4423,
443,2778,6881,2878,6875,442,1.91,101.12,113.43,10027.83,9914.41,0.06171,4431,4432,4433,
444,2805,7015,2879,6876,442,35.88,98.95,224.21,10138.61,9914.40,0.01026,0,4442,4443,
445,2792,7032,2805,7016,444,8.59,101.19,24.38,10162.99,10138.61,0.07791,0,4452,4453,
446,2738,7029,2791,7032,445,1.73,103.46,61.38,10224.37,10162.99,0.06843,4461,4462,4463,
447,2643,7299,2791,7033,445,6.83,106.19,374.13,10537.09,10162.96,0.02593,4471,4472,4473,
448,2888,7342,2806,7016,444,25.57,103.41,429.10,10567.68,10138.57,0.01748,0,4482,4483,
449,2883,7348,2887,7343,448,17.00,107.50,8.07,10575.75,10567.67,0.00002,0,4492,4493,
450,2706,7426,2882,7349,449,2.95,111.62,224.87,10800.60,10575.73,0.03113,4501,4502,4503,
451,2880,7387,2883,7349,449,14.04,107.73,41.90,10617.64,10575.74,0.01909,0,4512,4513,
452,2809,7528,2880,7388,451,5.95,110.51,178.55,10796.19,10617.63,0.01960,0,4522,4523,
453,2732,7599,2808,7529,452,2.28,113.48,121.78,10917.96,10796.18,0.03449,4531,4532,4533,
454,2817,7643,2809,7529,452,2.22,113.87,129.91,10926.09,10796.18,0.03695,4541,4542,4543,
455,3019,7662,2881,7388,451,7.81,111.87,358.37,10976.00,10617.63,0.02567,4551,4552,4553,
456,2987,7382,2888,7343,448,2.35,109.84,125.33,10692.99,10567.67,0.03431,4561,4562,4563,
457,3044,6981,2960,6808,441,19.51,99.53,247.94,10020.22,9772.28,0.03872,0,4572,4573,
458,3042,7012,3044,6982,457,1.33,105.50,31.83,10052.05,10020.22,0.00002,4581,4582,4583,
459,3095,6983,3045,6981,457,14.31,105.50,51.83,10072.04,10020.22,0.00002,0,4592,4593,
460,3153,7087,3096,6984,459,10.78,105.88,131.20,10203.23,10072.03,0.01219,0,4602,4603,
461,3154,7098,3153,7088,460,7.52,107.25,12.24,10215.47,10203.23,0.01635,0,4612,4613,
462,3087,7213,3153,7099,461,2.20,109.13,157.10,10372.55,10215.46,0.02037,4621,4622,4623,
463,3218,7249,3154,7099,461,5.29,109.68,197.17,10412.62,10215.46,0.02333,0,4632,4633,
464,3163,7297,3217,7250,463,1.62,112.95,84.15,10496.77,10412.62,0.02258,4641,4642,4643,
465,3231,7288,3218,7250,463,1.52,112.45,51.46,10464.08,10412.62,0.02332,4651,4652,4653,
466,3212,7101,3154,7088,460,1.61,108.41,71.53,10274.75,10203.22,0.03355,4661,4662,4663,
467,3243,7011,3096,6983,459,3.13,107.02,192.07,10264.09,10072.03,0.02759,4671,4672,4673,
468,3032,6624,2998,6542,436,2.07,98.41,111.18,9588.09,9476.90,0.04497,4681,4682,4683,
469,3128,6489,3048,6429,435,25.27,94.68,130.20,9446.38,9316.18,0.01229,0,4692,4693,
470,3193,6745,3128,6490,469,5.29,100.76,301.35,9747.70,9446.35,0.02953,4701,4702,4703,
471,3146,6491,3129,6489,469,19.20,95.68,20.49,9466.86,9446.37,0.03413,0,4712,4713,
472,3213,6534,3147,6491,471,1.66,99.00,89.74,9556.59,9466.85,0.04791,4721,4722,4723,
473,3266,6537,3147,6490,471,17.44,97.66,143.30,9610.14,9466.84,0.03489,0,4732,4733,
474,3344,6609,3267,6537,473,12.39,101.28,115.44,9725.57,9610.13,0.00953,0,4742,4743,
475,3371,6722,3345,6610,474,9.09,102.67,140.85,9866.41,9725.56,0.01136,0,4752,4753,
476,3363,6896,3371,6723,475,4.07,106.23,212.55,10078.95,9866.40,0.02399,4761,4762,4763,
477,3497,6883,3372,6723,475,4.03,105.33,229.74,10096.13,9866.40,0.02264,4771,4772,4773,
478,3464,6635,3345,6609,474,2.35,103.30,140.47,9866.03,9725.56,0.02207,4781,4782,4783,
479,3279,6527,3267,6536,473,3.09,100.93,18.31,9628.45,9610.14,0.02184,0,4792,4793,
480,3336,6524,3280,6528,479,1.63,101.97,68.18,9696.63,9628.45,0.01614,4801,4802,4803,
481,3290,6488,3280,6526,479,1.43,101.69,45.31,9673.76,9628.45,0.01986,4811,4812,4813,
482,3145,6319,3031,6400,434,2.70,97.72,163.34,9443.47,9280.14,0.05081,4821,4822,4823,
483,2947,6235,2883,6250,433,1.59,94.73,83.36,9127.56,9044.21,0.07438,4831,4832,4833,
484,2822,6125,2783,6149,298,1.29,93.20,56.77,8949.19,8892.42,0.05813,4841,4842,4843,
485,2794,5968,2758,5895,289,1.74,93.03,96.33,8675.71,8579.38,0.03738,4851,4852,4853,
486,2803,5789,2768,5791,288,34.20,90.36,41.80,8507.25,8465.45,0.04297,0,4862,4863,
487,2977,6029,2804,5790,486,3.32,94.98,383.89,8891.12,8507.23,0.02188,4871,4872,4873,
488,2846,5792,2804,5789,486,30.78,91.30,51.21,8558.46,8507.25,0.00197,0,4882,4883,
489,2984,5849,2847,5793,488,26.14,92.06,171.02,8729.47,8558.45,0.01052,0,4892,4893,
490,3099,5928,2984,5850,489,21.60,95.54,163.48,8892.95,8729.47,0.02692,0,4902,4903,
491,3162,6006,3100,5929,490,2.13,98.21,113.02,9005.97,8892.94,0.01327,4911,4912,4913,
492,3143,5961,3100,5928,490,17.56,97.74,62.84,8955.79,8892.95,0.01115,0,4922,4923,
493,3226,6027,3144,5962,492,14.96,98.99,120.92,9076.71,8955.78,0.01075,0,4932,4933,
494,3229,6054,3227,6028,493,1.75,99.89,30.73,9107.43,9076.71,0.02278,4941,4942,4943,
495,3668,6468,3227,6027,493,12.98,102.67,714.07,9790.73,9076.66,0.00883,4951,4952,4953,
496,3184,5949,3144,5961,492,2.03,98.65,61.43,9017.21,8955.78,0.01628,4961,4962,4963,
497,3040,5798,2985,5849,489,2.40,97.56,102.84,8832.31,8729.47,0.07099,4971,4972,4973,
498,3065,5675,2847,5791,488,4.45,95.60,304.39,8862.84,8558.45,0.02497,4981,4982,4983,
499,2730,5662,2691,5721,287,2.30,91.19,127.30,8476.37,8349.08,0.02434,4991,4992,4993,
500,2610,5590,2589,5589,280,5.61,88.87,25.31,8179.02,8153.71,0.10270,0,5002,5003,
501,3082,5607,2611,5590,500,4.18,96.27,502.05,8681.06,8179.00,0.02390,5011,5012,5013,
502,2637,5580,2611,5589,500,1.36,90.13,31.14,8210.16,8179.02,0.00964,5021,5022,5023,
503,2888,5471,2556,5488,279,7.86,94.28,420.24,8440.50,8020.26,0.02879,0,5032,5033,
504,2913,5478,2889,5472,503,1.45,99.15,28.73,8469.23,8440.50,0.00696,5041,5042,5043,
505,2914,5417,2889,5470,503,1.72,99.69,66.53,8507.03,8440.50,0.02104,5051,5052,5053,
506,2710,5297,2506,5294,276,3.14,93.06,265.11,7998.75,7733.64,0.04074,5061,5062,5063,
507,2483,5127,2460,5119,275,1.51,88.93,44.63,7565.09,7520.46,0.08515,5071,5072,5073,
508,2808,5208,2439,4944,188,7.85,91.88,565.64,7883.30,7317.66,0.02139,5081,5082,5083,
509,2780,4973,2512,4834,187,6.98,90.87,394.68,7543.46,7148.78,0.02610,0,5092,5093,
510,2854,5053,2779,4974,509,2.33,96.81,137.30,7680.75,7543.45,0.02841,5101,5102,5103,
511,2815,4987,2781,4974,509,1.43,95.56,45.97,7589.43,7543.46,0.02175,5111,5112,5113,
512,2696,4679,2700,4647,166,1.52,85.75,49.94,6845.70,6795.76,0.07206,5121,5122,5123,
